Year,City,Sport,Athlete,Country,Medal
2004,ATHENS,Judo,BOENISCH Yvonne,GER,GOLD
2004,ATHENS,Judo,KYE Sun Hui,PRK,SILVER
2004,ATHENS,Judo,GONZALEZ Driulys,CUB,BRONZE
2004,ATHENS,Judo,ZOLNIR Urska,SLO,BRONZE
2004,ATHENS,Judo,TANIMOTO Ayumi,JPN,GOLD
2004,ATHENS,Judo,HEILL Claudia,AUT,SILVER
2004,ATHENS,Judo,ARENCIBIA Yordanis,CUB,BRONZE
2004,ATHENS,Judo,GEORGIEV Georgi,BUL,BRONZE
2004,ATHENS,Judo,UCHISHIBA Masato,JPN,GOLD
2004,ATHENS,Judo,KRNAC Jozef,SVK,SILVER
2004,ATHENS,Judo,BOEHM Annett,GER,BRONZE
2004,ATHENS,Judo,QIN Dongya,CHN,BRONZE
2004,ATHENS,Judo,UENO Masae,JPN,GOLD
2004,ATHENS,Judo,BOSCH Edith,NED,SILVER
2004,ATHENS,Judo,GUILHEIRO Leandro,BRA,BRONZE
2004,ATHENS,Judo,PEDRO James,USA,BRONZE
2004,ATHENS,Judo,LEE Won Hee,KOR,GOLD
2004,ATHENS,Judo,MAKAROV Vitaliy,RUS,SILVER
2004,ATHENS,Judo,LABORDE Yurisel,CUB,BRONZE
2004,ATHENS,Judo,MORICO Lucia,ITA,BRONZE
2004,ATHENS,Judo,ANNO Noriko,JPN,GOLD
2004,ATHENS,Judo,LIU Xia,CHN,SILVER
2004,ATHENS,Judo,CANTO Flavio,BRA,BRONZE
2004,ATHENS,Judo,NOSSOV Dmitri,RUS,BRONZE
2004,ATHENS,Judo,ILIADIS Ilias,GRE,GOLD
2004,ATHENS,Judo,GONTIUK Roman,UKR,SILVER
2004,ATHENS,Judo,HUIZINGA Mark,NED,BRONZE
2004,ATHENS,Judo,TAOV Khasanbi,RUS,BRONZE
2004,ATHENS,Judo,ZVIADAURI Zurab,GEO,GOLD
2004,ATHENS,Judo,IZUMI Hiroshi,JPN,SILVER
2004,ATHENS,Judo,JURACK Michael,GER,BRONZE
2004,ATHENS,Judo,ZEEVI Ariel,ISR,BRONZE
2004,ATHENS,Judo,MAKARAU Ihar,BLR,GOLD
2004,ATHENS,Judo,JANG Sung Ho,KOR,SILVER
2004,ATHENS,Modern Pentathlon,CAPALINI Libor,CZE,BRONZE
2004,ATHENS,Modern Pentathlon,MOISEEV Andrey,RUS,GOLD
2004,ATHENS,Modern Pentathlon,ZADNEPROVSKIS Andrejus,LTU,SILVER
2004,ATHENS,Modern Pentathlon,HARLAND Georgina,GBR,BRONZE
2004,ATHENS,Modern Pentathlon,VOROS Zsuzsanna,HUN,GOLD
2004,ATHENS,Modern Pentathlon,RUBLEVSKA Elena,LAT,SILVER
2004,ATHENS,Rowing,CECH Donovan,RSA,BRONZE
2004,ATHENS,Rowing,DI CLEMENTE Ramon,RSA,BRONZE
2004,ATHENS,Rowing,GINN Drew,AUS,GOLD
2004,ATHENS,Rowing,TOMKINS James,AUS,GOLD
2004,ATHENS,Rowing,SKELIN Niksa,CRO,SILVER
2004,ATHENS,Rowing,SKELIN Sinisa,CRO,SILVER
2004,ATHENS,Rowing,GALTAROSSA Rossano,ITA,BRONZE
2004,ATHENS,Rowing,SARTORI Alessio,ITA,BRONZE
2004,ATHENS,Rowing,HARDY Adrien,FRA,GOLD
2004,ATHENS,Rowing,VIEILLEDENT Sebastien,FRA,GOLD
2004,ATHENS,Rowing,COP Iztok,SLO,SILVER
2004,ATHENS,Rowing,SPIK Luka,SLO,SILVER
2004,ATHENS,Rowing,LAVERICK Elise,GBR,BRONZE
2004,ATHENS,Rowing,WINCKLESS Sarah,GBR,BRONZE
2004,ATHENS,Rowing,EVERS-SWINDELL Caroline,NZL,GOLD
2004,ATHENS,Rowing,EVERS-SWINDELL Georgina,NZL,GOLD
2004,ATHENS,Rowing,OPPELT Britta,GER,SILVER
2004,ATHENS,Rowing,WALESKA Peggy,GER,SILVER
2004,ATHENS,Rowing,HANSON Boden Joseph,AUS,BRONZE
2004,ATHENS,Rowing,MCKAY Mike,AUS,BRONZE
2004,ATHENS,Rowing,RESIDE Stuart,AUS,BRONZE
2004,ATHENS,Rowing,STEWART Geoff,AUS,BRONZE
2004,ATHENS,Rowing,STEWART James,AUS,BRONZE
2004,ATHENS,Rowing,STEWART Steve,AUS,BRONZE
2004,ATHENS,Rowing,SZCZUROWSKI Stefan,AUS,BRONZE
2004,ATHENS,Rowing,TOON Michael,AUS,BRONZE
2004,ATHENS,Rowing,WELCH Stuart,AUS,BRONZE
2004,ATHENS,Rowing,AHRENS Chris,USA,GOLD
2004,ATHENS,Rowing,ALLEN Wyatt,USA,GOLD
2004,ATHENS,Rowing,BEERY Dan,USA,GOLD
2004,ATHENS,Rowing,CIPOLLONE Pete,USA,GOLD
2004,ATHENS,Rowing,DEAKIN Matt,USA,GOLD
2004,ATHENS,Rowing,HANSEN Joseph,USA,GOLD
2004,ATHENS,Rowing,HOOPMAN Beau,USA,GOLD
2004,ATHENS,Rowing,READ Jason,USA,GOLD
2004,ATHENS,Rowing,VOLPENHEIN Bryan,USA,GOLD
2004,ATHENS,Rowing,BARTMAN Michiel,NED,SILVER
2004,ATHENS,Rowing,CHEUNG Chun Wei,NED,SILVER
2004,ATHENS,Rowing,DERKSEN Geert Jan,NED,SILVER
2004,ATHENS,Rowing,EGGENKAMP Gerritjan,NED,SILVER
2004,ATHENS,Rowing,GABRIELS Jan-Willem,NED,SILVER
2004,ATHENS,Rowing,MENSCH Daniel,NED,SILVER
2004,ATHENS,Rowing,SIMON Diederik,NED,SILVER
2004,ATHENS,Rowing,VELLENGA Matthijs,NED,SILVER
2004,ATHENS,Rowing,VERMEULEN Gijs,NED,SILVER
2004,ATHENS,Rowing,DE HAAN Annemiek,NED,BRONZE
2004,ATHENS,Rowing,DEKKERS Hurnet,NED,BRONZE
2004,ATHENS,Rowing,HOMMES Nienke,NED,BRONZE
2004,ATHENS,Rowing,SIEGELAAR Sarah,NED,BRONZE
2004,ATHENS,Rowing,SMULDERS Marlies,NED,BRONZE
2004,ATHENS,Rowing,TANGER Helen,NED,BRONZE
2004,ATHENS,Rowing,VAN RUMPT Annemarieke,NED,BRONZE
2004,ATHENS,Rowing,WEGMAN Froukje,NED,BRONZE
2004,ATHENS,Rowing,WORKEL Ester,NED,BRONZE
2004,ATHENS,Rowing,ANDRUNACHE Georgeta,ROU,GOLD
2004,ATHENS,Rowing,BARASCU Aurica,ROU,GOLD
2004,ATHENS,Rowing,FLOREA Rodica,ROU,GOLD
2004,ATHENS,Rowing,GAFENCU Liliana,ROU,GOLD
2004,ATHENS,Rowing,GEORGESCU Elena,ROU,GOLD
2004,ATHENS,Rowing,IGNAT Doina,ROU,GOLD
2004,ATHENS,Rowing,LIPA Elisabeta,ROU,GOLD
2004,ATHENS,Rowing,PAPUC Ioana,ROU,GOLD
2004,ATHENS,Rowing,SUSANU Viorica,ROU,GOLD
2004,ATHENS,Rowing,COX Alison,USA,SILVER
2004,ATHENS,Rowing,DAVIES Caryn,USA,SILVER
2004,ATHENS,Rowing,DIRKMAAT Megan,USA,SILVER
2004,ATHENS,Rowing,JOHNSON Kate,USA,SILVER
2004,ATHENS,Rowing,KORHOLZ Laurel,USA,SILVER
2004,ATHENS,Rowing,MAGEE Samantha,USA,SILVER
2004,ATHENS,Rowing,MICKELSON Anna,USA,SILVER
2004,ATHENS,Rowing,NELSON Lianne,USA,SILVER
2004,ATHENS,Rowing,WHIPPLE Mary,USA,SILVER
2004,ATHENS,Rowing,AGAMENNONI Luca,ITA,BRONZE
2004,ATHENS,Rowing,DENTALE Dario,ITA,BRONZE
2004,ATHENS,Rowing,LEONARDO Raffaello,ITA,BRONZE
2004,ATHENS,Rowing,PORZIO Lorenzo,ITA,BRONZE
2004,ATHENS,Rowing,COODE Ed,GBR,GOLD
2004,ATHENS,Rowing,CRACKNELL James,GBR,GOLD
2004,ATHENS,Rowing,PINSENT Matthew,GBR,GOLD
2004,ATHENS,Rowing,WILLIAMS Steve,GBR,GOLD
2004,ATHENS,Rowing,BAERG Cameron,CAN,SILVER
2004,ATHENS,Rowing,HERSCHMILLER Thomas,CAN,SILVER
2004,ATHENS,Rowing,WETZEL Jake,CAN,SILVER
2004,ATHENS,Rowing,WILLIAMS Barney,CAN,SILVER
2004,ATHENS,Rowing,AMARANTE Catello,ITA,BRONZE
2004,ATHENS,Rowing,AMITRANO Salvatore,ITA,BRONZE
2004,ATHENS,Rowing,BERTINI Lorenzo,ITA,BRONZE
2004,ATHENS,Rowing,MASCARENHAS Bruno,ITA,BRONZE
2004,ATHENS,Rowing,EBBESEN Eskild Balschmidt,DEN,GOLD
2004,ATHENS,Rowing,EBERT Thomas,DEN,GOLD
2004,ATHENS,Rowing,KRISTENSEN Thor,DEN,GOLD
2004,ATHENS,Rowing,MOELVIG Stephan,DEN,GOLD
2004,ATHENS,Rowing,BURGESS Simon,AUS,SILVER
2004,ATHENS,Rowing,CURETON Ben,AUS,SILVER
2004,ATHENS,Rowing,EDWARDS Anthony,AUS,SILVER
2004,ATHENS,Rowing,LOFTUS Glen,AUS,SILVER
2004,ATHENS,Rowing,POLYMEROS Vasileios,GRE,BRONZE
2004,ATHENS,Rowing,SKIATHITIS Nikolaos,GRE,BRONZE
2004,ATHENS,Rowing,KUCHARSKI Tomasz,POL,GOLD
2004,ATHENS,Rowing,SYCZ Robert,POL,GOLD
2004,ATHENS,Rowing,DUFOUR Frederic,FRA,SILVER
2004,ATHENS,Rowing,TOURON Pascal,FRA,SILVER
2004,ATHENS,Rowing,VAN DER KOLK Kirsten,NED,BRONZE
2004,ATHENS,Rowing,VAN EUPEN Marit,NED,BRONZE
2004,ATHENS,Rowing,ALUPEI Angela,ROU,GOLD
2004,ATHENS,Rowing,BURCICA Constanta,ROU,GOLD
2004,ATHENS,Rowing,BLASBERG Claudia,GER,SILVER
2004,ATHENS,Rowing,REIMER Daniela,GER,SILVER
2004,ATHENS,Rowing,BICHYK Yuliya,BLR,BRONZE
2004,ATHENS,Rowing,HELAKH Natallia,BLR,BRONZE
2004,ATHENS,Rowing,ANDRUNACHE Georgeta,ROU,GOLD
2004,ATHENS,Rowing,SUSANU Viorica,ROU,GOLD
2004,ATHENS,Rowing,BISHOP Cath,GBR,SILVER
2004,ATHENS,Rowing,GRAINGER Katherine,GBR,SILVER
2004,ATHENS,Rowing,BILUSHCHENKO Sergij,UKR,BRONZE
2004,ATHENS,Rowing,GRIN Sergij,UKR,BRONZE
2004,ATHENS,Rowing,LYKOV Oleg,UKR,BRONZE
2004,ATHENS,Rowing,SHAPOSHNIKOV Leonid,UKR,BRONZE
2004,ATHENS,Rowing,FEDOROVTSEV Sergey,RUS,GOLD
2004,ATHENS,Rowing,KRAVTSOV Igor,RUS,GOLD
2004,ATHENS,Rowing,SPINEV Nikolay,RUS,GOLD
2004,ATHENS,Rowing,SVIRIN Alekseij,RUS,GOLD
2004,ATHENS,Rowing,HANAK Jakub,CZE,SILVER
2004,ATHENS,Rowing,JIRKA David,CZE,SILVER
2004,ATHENS,Rowing,KARAS Tomas,CZE,SILVER
2004,ATHENS,Rowing,KOPRIVA David,CZE,SILVER
2004,ATHENS,Rowing,BRADLEY Amber,AUS,BRONZE
2004,ATHENS,Rowing,FALETIC Dana,AUS,BRONZE
2004,ATHENS,Rowing,HORE Kerry,AUS,BRONZE
2004,ATHENS,Rowing,SATTIN Rebecca,AUS,BRONZE
2004,ATHENS,Rowing,BORON Kathrin,GER,GOLD
2004,ATHENS,Rowing,EL QALQILI Kerstin,GER,GOLD
2004,ATHENS,Rowing,EVERS Meike,GER,GOLD
2004,ATHENS,Rowing,LUTZE Manuela,GER,GOLD
2004,ATHENS,Rowing,FLOOD Debbie,GBR,SILVER
2004,ATHENS,Rowing,HOUGHTON Frances,GBR,SILVER
2004,ATHENS,Rowing,MOWBRAY Alison,GBR,SILVER
2004,ATHENS,Rowing,ROMERO Rebecca,GBR,SILVER
2004,ATHENS,Rowing,YANAKIEV Ivo,BUL,BRONZE
2004,ATHENS,Rowing,TUFTE Olaf,NOR,GOLD
2004,ATHENS,Rowing,JAANSON Jueri,EST,SILVER
2004,ATHENS,Rowing,NEYKOVA Rumyana,BUL,BRONZE
2004,ATHENS,Rowing,RUTSCHOW Katrin,GER,GOLD
2004,ATHENS,Rowing,KARSTEN Ekaterina,BLR,SILVER
2004,ATHENS,Sailing,SEKI Kazuto,JPN,BRONZE
2004,ATHENS,Sailing,TODOROKI Kenjiro,JPN,BRONZE
2004,ATHENS,Sailing,BURNHAM Kevin,USA,GOLD
2004,ATHENS,Sailing,FOERSTER Paul,USA,GOLD
2004,ATHENS,Sailing,GLANFIELD Joe,GBR,SILVER
2004,ATHENS,Sailing,ROGERS Nick,GBR,SILVER
2004,ATHENS,Sailing,TORGERSSON Therese,SWE,BRONZE
2004,ATHENS,Sailing,ZACHRISSON Vendela,SWE,BRONZE
2004,ATHENS,Sailing,BEKATOROU Sofia,GRE,GOLD
2004,ATHENS,Sailing,TSOULFA Aimilia,GRE,GOLD
2004,ATHENS,Sailing,AZON Sandra,ESP,SILVER
2004,ATHENS,Sailing,VIA DUFRESNE Natalia,ESP,SILVER
2004,ATHENS,Sailing,DRAPER Chris,GBR,BRONZE
2004,ATHENS,Sailing,HISCOCKS Simon,GBR,BRONZE
2004,ATHENS,Sailing,FERNANDEZ Xavier,ESP,GOLD
2004,ATHENS,Sailing,MARTINEZ Iker,ESP,GOLD
2004,ATHENS,Sailing,LEONCHUK Georgii,UKR,SILVER
2004,ATHENS,Sailing,LUKA Rodion,UKR,SILVER
2004,ATHENS,Sailing,DEMPSEY Nick,GBR,BRONZE
2004,ATHENS,Sailing,FRIDMAN Gal,ISR,GOLD
2004,ATHENS,Sailing,KAKLAMANAKIS Nikolaos,GRE,SILVER
2004,ATHENS,Sailing,SENSINI Alessandra,ITA,BRONZE
2004,ATHENS,Sailing,MERRET Faustine,FRA,GOLD
2004,ATHENS,Sailing,YIN Jian,CHN,SILVER
2004,ATHENS,Sailing,LIVBJERG Signe,DEN,BRONZE
2004,ATHENS,Sailing,SUNDBY Siren,NOR,GOLD
2004,ATHENS,Sailing,SMIDOVA Lenka,CZE,SILVER
2004,ATHENS,Sailing,KUSZNIEREWICZ Mateusz,POL,BRONZE
2004,ATHENS,Sailing,AINSLIE Ben,GBR,GOLD
2004,ATHENS,Sailing,TRUJILLO Rafael,ESP,SILVER
2004,ATHENS,Sailing,ZBOGAR Vasilij,SLO,BRONZE
2004,ATHENS,Sailing,SCHEIDT Robert,BRA,GOLD
2004,ATHENS,Sailing,GERITZER Andreas,AUT,SILVER
2004,ATHENS,Sailing,RAMBEAU Pascal,FRA,BRONZE
2004,ATHENS,Sailing,ROHART Xavier,FRA,BRONZE
2004,ATHENS,Sailing,FERREIRA Marcelo,BRA,GOLD
2004,ATHENS,Sailing,GRAEL Torben,BRA,GOLD
2004,ATHENS,Sailing,MACDONALD Ross,CAN,SILVER
2004,ATHENS,Sailing,WOLFS Mike,CAN,SILVER
2004,ATHENS,Sailing,ESPINOLA Carlos,ARG,BRONZE
2004,ATHENS,Sailing,LANGE Santiago,ARG,BRONZE
2004,ATHENS,Sailing,HAGARA Roman,AUT,GOLD
2004,ATHENS,Sailing,STEINACHER Hans Peter,AUT,GOLD
2004,ATHENS,Sailing,LOVELL John,USA,SILVER
2004,ATHENS,Sailing,OGLETREE Charlie,USA,SILVER
2004,ATHENS,Sailing,JENSEN Dorte O.,DEN,BRONZE
2004,ATHENS,Sailing,JESPERSEN Helle,DEN,BRONZE
2004,ATHENS,Sailing,OTZEN Christina,DEN,BRONZE
2004,ATHENS,Sailing,AYTON Sarah,GBR,GOLD
2004,ATHENS,Sailing,ROBERTSON Shirley,GBR,GOLD
2004,ATHENS,Sailing,WEBB Sarah,GBR,GOLD
2004,ATHENS,Sailing,KALININA Ganna,UKR,SILVER
2004,ATHENS,Sailing,MATEVUSHEVA Svitlana,UKR,SILVER
2004,ATHENS,Sailing,TARAN Ruslana,UKR,SILVER
2004,ATHENS,Shooting,GROZDEVA Maria,BUL,BRONZE
2004,ATHENS,Shooting,KOSTEVYCH Olena,UKR,GOLD
2004,ATHENS,Shooting,SEKARIC Jasna,SCG,SILVER
2004,ATHENS,Shooting,ISAKOV Vladimir,RUS,BRONZE
2004,ATHENS,Shooting,WANG Yifu,CHN,GOLD
2004,ATHENS,Shooting,NESTRUEV Mikhail,RUS,SILVER
2004,ATHENS,Shooting,EMMONS Katerina,CZE,BRONZE
2004,ATHENS,Shooting,DU Li,CHN,GOLD
2004,ATHENS,Shooting,GALKINA Lioubov,RUS,SILVER
2004,ATHENS,Shooting,GONCI Jozef,SVK,BRONZE
2004,ATHENS,Shooting,ZHU Qinan,CHN,GOLD
2004,ATHENS,Shooting,LI Jie,CHN,SILVER
2004,ATHENS,Shooting,LYKIN Dimitri,RUS,BRONZE
2004,ATHENS,Shooting,KURZER Manfred,GER,GOLD
2004,ATHENS,Shooting,BLINOV Alexander,RUS,SILVER
2004,ATHENS,Shooting,ASHUMOVA Irada,AZE,BRONZE
2004,ATHENS,Shooting,GROZDEVA Maria,BUL,GOLD
2004,ATHENS,Shooting,HYKOVA Lenka,CZE,SILVER
2004,ATHENS,Shooting,ALIFIRENKO Sergei,RUS,BRONZE
2004,ATHENS,Shooting,SCHUMANN Ralf,GER,GOLD
2004,ATHENS,Shooting,POLIAKOV Sergei,RUS,SILVER
2004,ATHENS,Shooting,KIM Jong Su,PRK,BRONZE
2004,ATHENS,Shooting,NESTRUEV Mikhail,RUS,GOLD
2004,ATHENS,Shooting,JIN Jongoh,KOR,SILVER
2004,ATHENS,Shooting,WANG Chengyi,CHN,BRONZE
2004,ATHENS,Shooting,GALKINA Lioubov,RUS,GOLD
2004,ATHENS,Shooting,TURISINI Valentina,ITA,SILVER
2004,ATHENS,Shooting,PLANER Christian,AUT,BRONZE
2004,ATHENS,Shooting,JIA Zhanbo,CHN,GOLD
2004,ATHENS,Shooting,ANTI Michael,USA,SILVER
2004,ATHENS,Shooting,MARTYNOV Sergei,BLR,BRONZE
2004,ATHENS,Shooting,EMMONS Matthew,USA,GOLD
2004,ATHENS,Shooting,LUSCH Christian,GER,SILVER
2004,ATHENS,Shooting,GAO E,CHN,BRONZE
2004,ATHENS,Shooting,RHODE Kimberly,USA,GOLD
2004,ATHENS,Shooting,LEE Bo Na,KOR,SILVER
2004,ATHENS,Shooting,WANG Zheng,CHN,BRONZE
2004,ATHENS,Shooting,ALMAKTOUM Shaikh Ahmed,UAE,GOLD
2004,ATHENS,Shooting,RATHORE Rajyavardhan S.,IND,SILVER
2004,ATHENS,Shooting,RODRIGUEZ Juan Miguel,CUB,BRONZE
2004,ATHENS,Shooting,BENELLI Andrea,ITA,GOLD
2004,ATHENS,Shooting,KEMPPAINEN Marko,FIN,SILVER
2004,ATHENS,Shooting,MEFTAKHETDINOVA Zemfira,AZE,BRONZE
2004,ATHENS,Shooting,IGALY Diana,HUN,GOLD
2004,ATHENS,Shooting,WEI Ning,CHN,SILVER
2004,ATHENS,Shooting,VELLA Adam,AUS,BRONZE
2004,ATHENS,Shooting,ALIPOV Alexei,RUS,GOLD
2004,ATHENS,Shooting,PELLIELO Giovanni,ITA,SILVER
2004,ATHENS,Shooting,LEE Bo Na,KOR,BRONZE
2004,ATHENS,Shooting,BALOGH Suzanne,AUS,GOLD
2004,ATHENS,Shooting,QUINTANAL Maria,ESP,SILVER
2004,ATHENS,Softball,INUI Emi,JPN,BRONZE
2004,ATHENS,Softball,ITO Kazue,JPN,BRONZE
2004,ATHENS,Softball,IWABUCHI Yumi,JPN,BRONZE
2004,ATHENS,Softball,MISHINA Masumi,JPN,BRONZE
2004,ATHENS,Softball,NAITO Emi,JPN,BRONZE
2004,ATHENS,Softball,SAITO Haruka,JPN,BRONZE
2004,ATHENS,Softball,SAKAI Hiroko,JPN,BRONZE
2004,ATHENS,Softball,SAKAMOTO Naoko,JPN,BRONZE
2004,ATHENS,Softball,SATO Rie,JPN,BRONZE
2004,ATHENS,Softball,SATO Yuki,JPN,BRONZE
2004,ATHENS,Softball,TAKAYAMA Juri,JPN,BRONZE
2004,ATHENS,Softball,UENO Yukiko,JPN,BRONZE
2004,ATHENS,Softball,UTSUGI Reika,JPN,BRONZE
2004,ATHENS,Softball,YAMADA Eri,JPN,BRONZE
2004,ATHENS,Softball,YAMAJI Noriko,JPN,BRONZE
2004,ATHENS,Softball,AMICO Leah,USA,GOLD
2004,ATHENS,Softball,BERG Laura,USA,GOLD
2004,ATHENS,Softball,BUSTOS Crystl,USA,GOLD
2004,ATHENS,Softball,FERNANDEZ Lisa,USA,GOLD
2004,ATHENS,Softball,FINCH Jennie,USA,GOLD
2004,ATHENS,Softball,FLOWERS Tairia,USA,GOLD
2004,ATHENS,Softball,FREED Amanda,USA,GOLD
2004,ATHENS,Softball,HARRIGAN Lori,USA,GOLD
2004,ATHENS,Softball,JUNG Lovieanne,USA,GOLD
2004,ATHENS,Softball,KRETSCHMAN Kelly,USA,GOLD
2004,ATHENS,Softball,MENDOZA Jessica,USA,GOLD
2004,ATHENS,Softball,NUVEMAN Stacey,USA,GOLD
2004,ATHENS,Softball,OSTERMAN Catherine,USA,GOLD
2004,ATHENS,Softball,TOPPING Jenny,USA,GOLD
2004,ATHENS,Softball,WATLEY Natasha,USA,GOLD
2004,ATHENS,Softball,ALLEN Sandra,AUS,SILVER
2004,ATHENS,Softball,CARPADIOS Marissa,AUS,SILVER
2004,ATHENS,Softball,CRAWFORD Fiona,AUS,SILVER
2004,ATHENS,Softball,DOMAN Amanda,AUS,SILVER
2004,ATHENS,Softball,EDEBONE Peta,AUS,SILVER
2004,ATHENS,Softball,HARDING Tanya,AUS,SILVER
2004,ATHENS,Softball,HODGSKIN Natalie,AUS,SILVER
2004,ATHENS,Softball,MORROW Simmone,AUS,SILVER
2004,ATHENS,Softball,MOSLEY Tracey,AUS,SILVER
2004,ATHENS,Softball,PORTER Stacey,AUS,SILVER
2004,ATHENS,Softball,ROCHE Melanie,AUS,SILVER
2004,ATHENS,Softball,TITCUME Natalie,AUS,SILVER
2004,ATHENS,Softball,WARD Natalie,AUS,SILVER
2004,ATHENS,Softball,WILKINS Brooke,AUS,SILVER
2004,ATHENS,Softball,WYBORN Kerry,AUS,SILVER
2004,ATHENS,Table Tennis,MAZE Michael John,DEN,BRONZE
2004,ATHENS,Table Tennis,TUGWELL Finn,DEN,BRONZE
2004,ATHENS,Table Tennis,CHEN Qi,CHN,GOLD
2004,ATHENS,Table Tennis,MA Lin,CHN,GOLD
2004,ATHENS,Table Tennis,KO Lai Chak,HKG,SILVER
2004,ATHENS,Table Tennis,LI Ching,HKG,SILVER
2004,ATHENS,Table Tennis,GUO Yue,CHN,BRONZE
2004,ATHENS,Table Tennis,NIU Jianfeng,CHN,BRONZE
2004,ATHENS,Table Tennis,WANG Nan,CHN,GOLD
2004,ATHENS,Table Tennis,ZHANG Yining,CHN,GOLD
2004,ATHENS,Table Tennis,LEE Eun Sil,KOR,SILVER
2004,ATHENS,Table Tennis,SEOK Eun Mi,KOR,SILVER
2004,ATHENS,Table Tennis,WANG Liqin,CHN,BRONZE
2004,ATHENS,Table Tennis,RYU Seungmin,KOR,GOLD
2004,ATHENS,Table Tennis,WANG Hao,CHN,SILVER
2004,ATHENS,Table Tennis,KIM Kyungah,KOR,BRONZE
2004,ATHENS,Table Tennis,ZHANG Yining,CHN,GOLD
2004,ATHENS,Table Tennis,KIM Hyang Mi,PRK,SILVER
2004,ATHENS,Taekwondo,BOORAPOLCHAI Yaowapa,THA,BRONZE
2004,ATHENS,Taekwondo,CHEN Shih Hsin,TPE,GOLD
2004,ATHENS,Taekwondo,LABRADA DIAZ Yanelis Yuliet,CUB,SILVER
2004,ATHENS,Taekwondo,BAYOUMI Tamer,EGY,BRONZE
2004,ATHENS,Taekwondo,CHU Mu Yen,TPE,GOLD
2004,ATHENS,Taekwondo,SALAZAR BLANCO Oscar Francisco,MEX,SILVER
2004,ATHENS,Taekwondo,CARMONA Adriana,VEN,BRONZE
2004,ATHENS,Taekwondo,CHEN Zhong,CHN,GOLD
2004,ATHENS,Taekwondo,BAVEREL Myriam,FRA,SILVER
2004,ATHENS,Taekwondo,GENTIL Pascal,FRA,BRONZE
2004,ATHENS,Taekwondo,MOON Dae Sung,KOR,GOLD
2004,ATHENS,Taekwondo,NIKOLAIDIS Alexandros,GRE,SILVER
2004,ATHENS,Taekwondo,SALAZAR BLANCO Iridia,MEX,BRONZE
2004,ATHENS,Taekwondo,JANG Ji Won,KOR,GOLD
2004,ATHENS,Taekwondo,ABDALLAH Nia,USA,SILVER
2004,ATHENS,Taekwondo,HWANG Kyung Sun,KOR,BRONZE
2004,ATHENS,Taekwondo,LUO Wei,CHN,GOLD
2004,ATHENS,Taekwondo,MYSTAKIDOU Elisavet,GRE,SILVER
2004,ATHENS,Taekwondo,SONG Myeong Seob,KOR,BRONZE
2004,ATHENS,Taekwondo,SAEI Hadi,IRI,GOLD
2004,ATHENS,Taekwondo,HUANG Chih Hsiung,TPE,SILVER
2004,ATHENS,Taekwondo,KARAMI Yossef,IRI,BRONZE
2004,ATHENS,Taekwondo,LOPEZ Steven,USA,GOLD
2004,ATHENS,Taekwondo,TANRIKULU Bahri,TUR,SILVER
2004,ATHENS,Tennis,ANCIC Mario,CRO,BRONZE
2004,ATHENS,Tennis,LJUBICIC Ivan,CRO,BRONZE
2004,ATHENS,Tennis,GONZALEZ Fernando,CHI,GOLD
2004,ATHENS,Tennis,MASSU Nicolas,CHI,GOLD
2004,ATHENS,Tennis,KIEFER Nicolas,GER,SILVER
2004,ATHENS,Tennis,SCHUETTLER Rainer,GER,SILVER
2004,ATHENS,Tennis,SUAREZ Paola,ARG,BRONZE
2004,ATHENS,Tennis,TARABINI Patricia,ARG,BRONZE
2004,ATHENS,Tennis,LI Ting,CHN,GOLD
2004,ATHENS,Tennis,SUN Tian Tian,CHN,GOLD
2004,ATHENS,Tennis,GONZALEZ Fernando,CHI,BRONZE
2004,ATHENS,Tennis,MASSU Nicolas,CHI,GOLD
2004,ATHENS,Tennis,FISH Mardy,USA,SILVER
2004,ATHENS,Tennis,MOLIK Alicia,AUS,BRONZE
2004,ATHENS,Tennis,HENIN-HARDENNE Justine,BEL,GOLD
2004,ATHENS,Tennis,MAURESMO Amelie,FRA,SILVER
2004,ATHENS,Triathlon,RIEDERER Sven,SUI,BRONZE
2004,ATHENS,Triathlon,CARTER Hamish,NZL,GOLD
2004,ATHENS,Triathlon,DOCHERTY Bevan,NZL,SILVER
2004,ATHENS,Triathlon,WILLIAMS Susan,USA,BRONZE
2004,ATHENS,Triathlon,ALLEN Kate,AUT,GOLD
2004,ATHENS,Triathlon,HARROP Loretta,AUS,SILVER
2004,ATHENS,Volleyball,HEUSCHER Patrick,SUI,BRONZE
2004,ATHENS,Volleyball,KOBEL Stefan,SUI,BRONZE
2004,ATHENS,Volleyball,REGO Emanuel,BRA,GOLD
2004,ATHENS,Volleyball,SANTOS Ricardo,BRA,GOLD
2004,ATHENS,Volleyball,BOSMA Javier,ESP,SILVER
2004,ATHENS,Volleyball,HERRERA Pablo,ESP,SILVER
2004,ATHENS,Volleyball,MCPEAK Holly,USA,BRONZE
2004,ATHENS,Volleyball,YOUNGS Elaine,USA,BRONZE
2004,ATHENS,Volleyball,MAY-TREANOR Misty,USA,GOLD
2004,ATHENS,Volleyball,WALSH Kerri,USA,GOLD
2004,ATHENS,Volleyball,BEDE Shelda,BRA,SILVER
2004,ATHENS,Volleyball,BEHAR Adriana,BRA,SILVER
2004,ATHENS,Volleyball,ABRAMOV Pavel,RUS,BRONZE
